,Unnamed: 0,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
1621,1621,126.9963,37.5424,서울특별시,용산구,남산야외식물원,서울 용산구 소월로 323-0,관광지,문화관광,25,"한강진, 6호선",569.4882044645171,8.538054039947783
1622,1622,126.9705,37.5544,서울특별시,용산구,롯데아울렛/서울역점,서울 용산구 한강대로 405-0,관광지,쇼핑,27,"서울역, 경부선",56.45573984066566,0.8464128911644027
1624,1624,126.9591,37.5442,서울특별시,용산구,백범김구기념관,서울 용산구 임정로 26-0,관광지,문화관광,29,"효창공원앞, 6호선",587.0687734790962,8.801630786793046
1625,1625,126.9601,37.5455,서울특별시,용산구,효창공원,서울 용산구 임정로 58-0,관광지,문화관광,30,"효창공원앞, 6호선",704.7560868575822,10.566058273726869
1626,1626,126.9681,37.5288,서울특별시,용산구,아모레퍼시픽미술관,서울 용산구 한강대로 100-0,관광지,문화관광,32,"신용산, 4호선",44.92127095461415,0.6734823231576335
1629,1629,126.9647,37.5331,서울특별시,용산구,하나로마트/용산점,서울 용산구 청파로 122-0,관광지,쇼핑,35,"용산, 경부선",361.0298926855547,5.412742019273684
1632,1632,126.9655,37.5291,서울특별시,용산구,용산역광장,서울 용산구 한강대로21나길 0-0,관광지,기타관광,38,"용산, 경부선",117.4706610795057,1.7611793265293207
1633,1633,126.9718,37.5202,서울특별시,용산구,한강쇼핑센터,서울 용산구 이촌로 224-0,관광지,쇼핑,41,"이촌(국립중앙박물관), 경원선",285.0408045541875,4.273475330647488
1635,1635,126.9851,37.5174,서울특별시,용산구,신동아쇼핑센터,서울 용산구 이촌로 352-0,관광지,쇼핑,44,"서빙고, 경원선",389.3790703807712,5.837767172125505
1636,1636,126.964,37.5244,서울특별시,용산구,하이브인사이트,서울 용산구 한강대로 42-0,관광지,문화관광,45,"용산, 경부선",606.8007765648554,9.097462917014322
1637,1637,126.9901,37.5325,서울특별시,용산구,용산아트홀,서울 용산구 녹사평대로 150-0,관광지,문화관광,47,"녹사평(용산구청), 6호선",385.8059422615759,5.784197035405935
1638,1638,126.99,37.5338,서울특별시,용산구,이태원시장,서울 용산구 이태원로14길 6-0,관광지,쇼핑,50,"녹사평(용산구청), 6호선",307.83265948006823,4.615182301050498
1639,1639,126.9715,37.5313,서울특별시,용산구,용리단길,서울 용산구 한강대로 0-0,관광지,문화관광,51,"삼각지, 4호선",322.97229786992915,4.842163386355759
1640,1640,126.9635,37.5514,서울특별시,용산구,만리동시장,서울 용산구 효창원로 270-0,관광지,쇼핑,52,"서울역, 공항철도1호선",590.665555582478,8.855555555959189
1641,1641,126.9893,37.5214,서울특별시,용산구,용산공원/부분개방부지,서울 용산구 서빙고로 221-0,관광지,문화관광,53,"서빙고, 경원선",211.48767305474425,3.170729730955685
1643,1643,126.9601,37.5455,서울특별시,용산구,효창공원,서울 용산구 효창원로 177-18,관광지,문화관광,55,"효창공원앞, 6호선",704.7560868575822,10.566058273726869
1644,1644,127.0055,37.5371,서울특별시,용산구,일신홀,서울 용산구 한남대로 98-0,관광지,문화관광,56,"한강진, 6호선",436.1454788009187,6.538912725650954
1645,1645,127.0127,37.5368,서울특별시,용산구,타데우스로팍,서울 용산구 독서당로 122-1,관광지,문화관광,57,"옥수, 경원선",665.0778699704312,9.971182458327304
1646,1646,126.9719,37.5298,서울특별시,용산구,왜고개,서울 용산구 한강대로40길 46-0,관광지,역사관광,58,"신용산, 4호선",360.9306876762885,5.411254687800428
1647,1647,127.0059,37.5382,서울특별시,용산구,알부스갤러리,서울 용산구 한남대로28길 26-0,관광지,문화관광,59,"한강진, 6호선",401.7144554554777,6.022705479092619
1650,1650,126.9634,37.5336,서울특별시,용산구,과학동아천문대,서울 용산구 청파로 109-0,관광지,문화관광,62,"용산, 경부선",428.7754829139921,6.428418034692535
1653,1653,126.9624,37.5318,서울특별시,용산구,세븐럭/서울드래곤시티점,서울 용산구 청파로20길 95-0,관광지,문화관광,65,"용산, 경부선",288.7430830960607,4.328981755563128
1658,1658,126.9658,37.5256,서울특별시,용산구,용산역사박물관,서울 용산구 한강대로14길 35-29,관광지,문화관광,73,"신용산, 4호선",437.3270440221092,6.556627346658308
1659,1659,126.9835,37.5489,서울특별시,용산구,대원정사,서울 용산구 두텁바위로60길 49-0,관광지,역사관광,74,"서울역, 4호선",1059.9768743704174,15.891707261925298
1660,1660,126.985,37.5452,서울특별시,용산구,신흥시장,서울 용산구 신흥로 95-9,관광지,쇼핑,75,"숙대입구(갈월), 4호선",1141.6867744111755,17.11674324454536
1661,1661,126.9638,37.542,서울특별시,용산구,김세중미술관,서울 용산구 효창원로70길 35-0,관광지,문화관광,78,"효창공원앞, 6호선",374.0364140274209,5.6077423392416925
1662,1662,127.0011,37.5385,서울특별시,용산구,페이스서울,서울 용산구 이태원로 267-0,관광지,문화관광,79,"한강진, 6호선",137.14301883362276,2.0561172238923957
1664,1664,127.0002,37.5271,서울특별시,용산구,보광시장,서울 용산구 보광로 30-0,관광지,쇼핑,82,"한남, 경원선",833.8995896029414,12.50224272268278
1665,1665,126.9706,37.5539,서울특별시,용산구,서울역프리미엄라운지,서울 용산구 청파로 378-0,관광지,레저스포츠,83,"서울역, 경부선",67.66723865007171,1.0145013290865323
1667,1667,126.9681,37.5528,서울특별시,용산구,백성희장민호극장,서울 용산구 청파로 373-0,관광지,문화관광,85,"서울역, 공항철도1호선",155.5987533849308,2.3328148933272983
1668,1668,126.9568,37.5249,서울특별시,용산구,새남터순교지,서울 용산구 이촌로 80-8,관광지,역사관광,86,"용산, 경부선",878.8219881262365,13.175741950918088
1669,1669,126.975,37.5203,서울특별시,용산구,이촌종합시장,서울 용산구 이촌로77길 19-0,관광지,쇼핑,87,"이촌(국립중앙박물관), 4호선",222.67439343154987,3.338446678134181
1670,1670,127.002,37.539,서울특별시,용산구,용산공예관,서울 용산구 이태원로 274-0,관광지,문화관광,88,"한강진, 6호선",74.13067879514368,1.1114044796873117
1673,1673,126.9833,37.5494,서울특별시,용산구,콤포트,서울 용산구 두텁바위로60길 45-0,관광지,문화관광,91,"서울역, 4호선",1022.0518199006464,15.323115740639372
1674,1674,126.9994,37.5281,서울특별시,용산구,가나아트/보광,서울 용산구 보광로 42-0,관광지,문화관광,92,"이태원, 6호선",840.0654444317471,12.594684324314048
1675,1675,126.997,37.5392,서울특별시,용산구,그랜드하얏트그랜드볼룸,서울 용산구 소월로 322-0,관광지,문화관광,93,"한강진, 6호선",420.32141193497216,6.301670343852656
1676,1676,126.9976,37.5349,서울특별시,용산구,리만머핀,서울 용산구 이태원로 213-0,관광지,문화관광,94,"이태원, 6호선",295.05697029764906,4.423642733098187
1677,1677,127.007,37.5358,서울특별시,용산구,더줌아트센터,서울 용산구 독서당로 111-0,관광지,문화관광,95,"한강진, 6호선",630.9843863882195,9.460035777934324
1678,1678,127.0008,37.5367,서울특별시,용산구,현대카드스토리지,서울 용산구 이태원로 248-0,관광지,문화관광,96,"한강진, 6호선",335.42031396803736,5.028790314363379
1679,1679,126.9729,37.5516,서울특별시,용산구,동자아트홀,서울 용산구 한강대로 372-0,관광지,문화관광,97,"서울역, 4호선",137.6926652410016,2.0643577997151663
1680,1680,126.9978,37.5352,서울특별시,용산구,이음갤러리,서울 용산구 이태원로 217-0,관광지,문화관광,98,"이태원, 6호선",319.107790945809,4.784224751811228
1682,1682,127.0007,37.5366,서울특별시,용산구,언더스테이지,서울 용산구 이태원로 246-0,관광지,문화관광,100,"한강진, 6호선",348.38788718168706,5.223206704373119
1683,1683,126.9817,37.5647,서울특별시,중구,롯데백화점/본점,서울 중구 남대문로 81-0,관광지,쇼핑,1,"을지로입구, 2호선",166.87333995589367,2.5018491747510296
1684,1684,126.9811,37.5609,서울특별시,중구,신세계백화점/본점,서울 중구 소공로 63-0,관광지,쇼핑,2,"회현(남대문시장), 4호선",365.67157169763095,5.482332409259834
1686,1686,127.0076,37.5687,서울특별시,중구,현대시티아울렛/동대문점,서울 중구 장충단로13길 20-0,관광지,쇼핑,6,"동대문, 4호선",288.9110456076319,4.331499934147404
1687,1687,127.0087,37.5689,서울특별시,중구,두산타워,서울 중구 장충단로 275-0,관광지,쇼핑,8,"동대문, 4호선",231.19717776050624,3.466224554130528
1688,1688,127.0084,37.5681,서울특별시,중구,밀리오레/동대문점,서울 중구 장충단로 263-0,관광지,쇼핑,9,"동대문역사문화공원, 2호선",282.0102287183224,4.2280394110693
1689,1689,127.0228,37.5708,서울특별시,중구,이마트/청계천점,서울 중구 청계천로 400-0,관광지,쇼핑,10,"신설동, 2호선",476.8420570636381,7.149056327790675
1690,1690,126.9839,37.5566,서울특별시,중구,남산케이블카,서울 중구 소파로 83-0,관광지,기타관광,11,"명동, 4호선",532.1668073376612,7.978512853638099
1691,1691,126.9996,37.5526,서울특별시,중구,국립극장,서울 중구 장충단로 59-0,관광지,문화관광,14,"버티고개, 6호선",832.5632478588914,12.482207614076332
1692,1692,127.0077,37.5572,서울특별시,중구,신라면세점/서울점,서울 중구 동호로 249-0,관광지,쇼핑,15,"동대입구, 3호선",276.7920552634055,4.149805925988088
1693,1693,126.9704,37.5558,서울특별시,중구,롯데마트/서울역점,서울 중구 청파로 426-0,관광지,쇼핑,17,"서울역, 1호선",160.49448498967212,2.406214167761201
1694,1694,126.9776,37.5592,서울특별시,중구,남대문시장,서울 중구,관광지,쇼핑,18,"회현(남대문시장), 4호선",95.15707888933092,1.4266428619090092
1695,1695,127.0113,37.5684,서울특별시,중구,제일평화시장,서울 중구 마장로 13-0,관광지,쇼핑,22,"동대문, 4호선",332.37658181288333,4.9831571486189405
1696,1696,127.0008,37.5687,서울특별시,중구,방산종합시장,서울 중구 동호로37길 20-0,관광지,쇼핑,23,"종로5가, 1호선",263.86881823690754,3.956054246430398
1697,1697,126.9908,37.5509,서울특별시,중구,남산공원,서울 중구 소파로 46-0,관광지,문화관광,25,"충무로, 4호선",1180.0958208876066,17.692591017805196
1698,1698,127.0148,37.566,서울특별시,중구,충무아트센터,서울 중구 퇴계로 387-0,관광지,문화관광,26,"신당, 6호선",120.13777145825836,1.8011659888794358
1699,1699,126.9815,37.5635,서울특별시,중구,롯데영플라자/명동점,서울 중구 남대문로 67-0,관광지,쇼핑,27,"을지로입구, 2호선",295.99155998781384,4.437654572530942
1700,1700,126.9738,37.5641,서울특별시,중구,서울시립미술관,서울 중구 덕수궁길 61-0,관광지,문화관광,29,"시청, 2호선",153.25662936860545,2.2977005902339647
1702,1702,126.9752,37.5658,서울특별시,중구,덕수궁,서울 중구 세종대로 99-0,관광지,역사관광,33,"시청, 1호선",167.06730092725277,2.504757135341121
1703,1703,126.9816,37.5642,서울특별시,중구,롯데백화점/에비뉴엘본점,서울 중구 남대문로 73-0,관광지,쇼핑,35,"을지로입구, 2호선",220.50819326699732,3.305969914047936
1704,1704,126.9808,37.5603,서울특별시,중구,신세계백화점/본점신관,서울 중구 퇴계로 77-0,관광지,쇼핑,40,"회현(남대문시장), 4호선",300.35865169961124,4.503128211388474
1705,1705,126.9782,37.5684,서울특별시,중구,SFC몰,서울 중구 세종대로 136-0,관광지,쇼핑,41,"시청, 1호선",313.77930116352184,4.704337348778438
1706,1706,127.0149,37.5691,서울특별시,중구,디오트쇼핑몰,서울 중구 다산로 293-0,관광지,쇼핑,43,"신당, 6호선",345.0039352040357,5.172472791664704
1707,1707,127.013,37.5669,서울특별시,중구,누죤,서울 중구 을지로45길 62-0,관광지,쇼핑,44,"신당, 6호선",290.00987461395994,4.347974132143327
1708,1708,126.9828,37.5634,서울특별시,중구,눈스퀘어,서울 중구 명동길 14-0,관광지,쇼핑,45,"을지로입구, 2호선",290.568548084873,4.35635004624997
1710,1710,126.9803,37.5534,서울특별시,중구,안중근의사기념관,서울 중구 소월로 91-0,관광지,문화관광,48,"회현(남대문시장), 4호선",595.9032064666709,8.934081056471827
1711,1711,127.0196,37.5674,서울특별시,중구,서울중앙시장,서울 중구 퇴계로85길 22-0,관광지,쇼핑,49,"신당, 2호선",195.3433062829921,2.928685251619072
1712,1712,127.0082,37.5674,서울특별시,중구,HelloAPM,서울 중구 장충단로 253-0,관광지,쇼핑,55,"동대문역사문화공원, 2호선",212.20189570587587,3.181437716729773
1713,1713,126.9845,37.561,서울특별시,중구,밀리오레/명동점,서울 중구 퇴계로 115-0,관광지,쇼핑,56,"명동, 4호선",161.249700293045,2.417536736027661
1714,1714,127.0008,37.5656,서울특별시,중구,중부시장,서울 중구 을지로32길 34-0,관광지,쇼핑,57,"을지로4가, 2호선",285.743021474613,4.284003320458965
1715,1715,127.0083,37.5652,서울특별시,중구,에이피엠플레이스,서울 중구 을지로 276-0,관광지,쇼핑,59,"동대문역사문화공원, 4호선",37.41114040058101,0.5608866626773763
1716,1716,127.01,37.567,서울특별시,중구,동대문역사문화공원,서울 중구 을지로 281-0,관광지,문화관광,63,"동대문역사문화공원, 2호선",175.1650012909538,2.6261619383951094
1717,1717,126.9953,37.5611,서울특별시,중구,대한극장,서울 중구 퇴계로 212-0,관광지,문화관광,65,"충무로, 4호선",108.44322526152008,1.625835461192205
1720,1720,127.0149,37.5694,서울특별시,중구,청평화시장,서울 중구 청계천로 334-0,관광지,쇼핑,71,"동묘앞, 6호선",326.3863461691628,4.893348518278303
1721,1721,126.9944,37.5592,서울특별시,중구,남산골한옥마을,서울 중구 퇴계로34길 28-0,관광지,역사관광,73,"충무로, 4호선",224.540419837753,3.3664230860232838
1722,1722,127.0074,37.5667,서울특별시,중구,메가박스/동대문,서울 중구 장충단로 247-0,관광지,문화관광,74,"동대문역사문화공원, 4호선",179.11921845318042,2.685445554020696
1723,1723,126.965,37.5558,서울특별시,중구,손기정체육공원,서울 중구 손기정로 101-0,관광지,문화관광,75,"충정로(경기대입구), 2호선",436.7691063031435,6.548262463315494
1724,1724,127.0122,37.5672,서울특별시,중구,ddp패션몰,서울 중구 마장로 22-0,관광지,쇼핑,77,"동대문역사문화공원, 2호선",329.0521687371688,4.933315873120971
