,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
1059,126.8957,37.5255,서울특별시,영등포구,당산공원,서울 영등포구 당산로27길 12-0,관광지,문화관광,49,"영등포구청, 2호선",83.62581634374423,1.2537603649736766
1060,126.9221,37.5259,서울특별시,영등포구,여의도공원,서울 영등포구 여의공원로 68-0,관광지,문화관광,51,"국회의사당, 9호선",446.5782764131762,6.6953264829561645
1061,126.919,37.5318,서울특별시,영등포구,국회의사당/국회박물관,서울 영등포구 의사당대로 1-0,관광지,문화관광,52,"국회의사당, 9호선",422.00357655360796,6.326890203202518
1062,126.8934,37.545,서울특별시,영등포구,이랜드크루즈/양화선착장,서울 영등포구 노들로 111-0,관광지,기타관광,54,"선유도, 9호선",774.7737358224631,11.615798138267811
1063,126.9079,37.4959,서울특별시,영등포구,썬프라자,서울 영등포구 신길로 39-0,관광지,쇼핑,55,"신풍, 7호선",497.4437676583196,7.457927551099244
1064,126.8811,37.5183,서울특별시,영등포구,안양천생태공원,서울 영등포구 영등포로2길 62-0,관광지,문화관광,56,"도림천, 2호선",469.16856275852547,7.034011435660052
1065,126.9207,37.5322,서울특별시,영등포구,윤중로벚꽃길,서울 영등포구,관광지,문화관광,58,"국회의사당, 9호선",518.613491376597,7.7753147132923095
1066,126.9397,37.5197,서울특별시,영등포구,63스퀘어,서울 영등포구 63로 50-0,관광지,문화관광,59,"노량진, 경부선",671.1016049312606,10.061493327305255
1067,126.907,37.5181,서울특별시,영등포구,렛츠런CCC/영등포지점,서울 영등포구 영중로8길 14-0,관광지,레저스포츠,60,"영등포, 경부선",293.42339771149256,4.3991513899773995
1068,126.9033,37.4913,서울특별시,영등포구,대림어린이공원,서울 영등포구 대림로 106-0,관광지,문화관광,61,"대림(구로구청), 7호선",582.4110517780442,8.731799876732296
1069,126.9058,37.5188,서울특별시,영등포구,aza쇼핑몰,서울 영등포구 영중로 28-0,관광지,쇼핑,63,"영등포, 경부선",399.9202659149754,5.99580608568179
1070,126.9283,37.5308,서울특별시,영등포구,물빛광장,서울 영등포구 여의공원로 0-0,관광지,문화관광,64,"여의나루, 5호선",578.1129000317501,8.667359820565968
1071,126.9277,37.5318,서울특별시,영등포구,서울밤도깨비야시장/(여의도한강공원),서울 영등포구 여의동로 330-0,관광지,문화관광,66,"여의나루, 5호선",695.4740878617577,10.426897868991869
1072,126.9007,37.5162,서울특별시,영등포구,영일시장,서울 영등포구 문래로30길 27-0,관광지,쇼핑,67,"문래, 2호선",559.2441873985098,8.384470575689802
1073,126.8945,37.5286,서울특별시,영등포구,YDP곤충체험학습관,서울 영등포구 선유동1로 80-0,관광지,문화관광,68,"영등포구청, 2호선",371.42179759226985,5.568542692537779
1074,126.9205,37.5334,서울특별시,영등포구,여의도야외수영장,서울 영등포구,관광지,문화관광,70,"국회의사당, 9호선",631.8561064632303,9.47310504442624
1075,126.8848,37.5459,서울특별시,영등포구,안양천영롱이갈대야구장,서울 영등포구,관광지,문화관광,71,"신목동, 9호선",235.69493105775618,3.5336571372976935
1076,126.9001,37.526,서울특별시,영등포구,영등포아트홀,서울 영등포구 국회대로 596-0,관광지,문화관광,73,"영등포구청, 2호선",310.2192502672072,4.650963272371921
1077,126.9157,37.5263,서울특별시,영등포구,KBS홀,서울 영등포구 여의공원로 13-0,관광지,문화관광,74,"국회의사당, 9호선",277.5992383392984,4.161907621278836
1078,126.8921,37.5456,서울특별시,영등포구,양화한강공원물놀이장,서울 영등포구 노들로 99-0,관광지,문화관광,78,"신목동, 9호선",810.5308263915167,12.151886452646426
1079,126.9001,37.5431,서울특별시,영등포구,선유도,서울 영등포구 선유로 343-0,관광지,자연관광,82,"선유도, 9호선",809.6590880650937,12.138816912520145
1080,126.9401,37.5198,서울특별시,영등포구,63아트홀,서울 영등포구 63로 50-0,관광지,문화관광,84,"노량진, 경부선",668.2864877995262,10.019287673156315
1081,126.9172,37.5342,서울특별시,영등포구,한강시민공원축구장,서울 영등포구,관광지,문화관광,89,"국회의사당, 9호선",679.0877209200777,10.181225201200565
1082,126.9111,37.5068,서울특별시,영등포구,신풍시장,서울 영등포구 신길로 164-0,관광지,쇼핑,90,"신풍, 7호선",752.9740186483253,11.288965796826467
1083,126.8819,37.5169,서울특별시,영등포구,안양천벚꽃길,서울 영등포구,관광지,기타관광,92,"도림천, 2호선",299.99059229650817,4.497610079407918
1084,126.937,37.5249,서울특별시,영등포구,여의도한강공원/녹음수광장,서울 영등포구,관광지,문화관광,94,"여의나루, 5호선",436.8009298213758,6.548739577531871
1085,126.8903,37.5212,서울특별시,영등포구,GS홈쇼핑/제2사옥,서울 영등포구 선유로 82-0,관광지,쇼핑,95,"영등포구청, 5호선",534.502627495495,8.013532646109368
1086,126.9424,37.5204,서울특별시,영등포구,여의도한강공원/민속놀이마당,서울 영등포구,관광지,문화관광,96,"노량진, 경부선",694.3230731855034,10.40964127714398
1087,126.9001,37.5132,서울특별시,영등포구,문래예술공장,서울 영등포구 경인로88길 5-4,관광지,문화관광,97,"문래, 2호선",706.268972201519,10.588740212916326
1088,126.9768,37.578,서울특별시,종로구,경복궁,서울 종로구 사직로 161-0,관광지,역사관광,1,"경복궁(정부서울청사), 3호선",380.96668146637865,5.711644399795782
1089,126.9806,37.6015,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,관광지,문화관광,2,"한성대입구(삼선교), 4호선",2686.075966239482,40.27100399159643
1090,126.9757,37.6006,서울특별시,종로구,북악스카이웨이,서울 종로구,관광지,기타관광,3,"경복궁(정부서울청사), 3호선",2763.3915794070454,41.430158611799776
1091,126.9992,37.57,서울특별시,종로구,광장시장,서울 종로구 창경궁로 88-0,관광지,쇼핑,4,"종로5가, 1호선",255.59245956977023,3.831970908092507
1092,126.9806,37.6015,서울특별시,종로구,북악팔각정,서울 종로구 북악산로 267-0,관광지,역사관광,5,"한성대입구(삼선교), 4호선",2686.075966239482,40.27100399159643
1093,126.9801,37.5786,서울특별시,종로구,국립현대미술관/서울관,서울 종로구 삼청로 30-0,관광지,문화관광,7,"안국, 3호선",527.517569593106,7.908809139326927
1094,127.008,37.5704,서울특별시,종로구,동대문종합시장,서울 종로구 종로 266-0,관광지,쇼핑,8,"동대문, 4호선",128.01200215520515,1.9192204221170186
1095,127.0074,37.5806,서울특별시,종로구,낙산공원,서울 종로구 낙산길 41-0,관광지,문화관광,9,"혜화, 4호선",527.2257922290056,7.904434666102032
1096,126.9851,37.5815,서울특별시,종로구,북촌한옥마을,서울 종로구,관광지,역사관광,10,"안국, 3호선",558.3180490267825,8.370585442680397
1097,126.9764,37.5855,서울특별시,종로구,청와대,서울 종로구 청와대로 1-0,관광지,기타관광,11,"경복궁(정부서울청사), 3호선",1110.1392101611111,16.643766269282025
1098,126.9752,37.5844,서울특별시,종로구,청와대/정문,서울 종로구 청와대로 1-0,관광지,기타관광,12,"경복궁(정부서울청사), 3호선",970.0011397790753,14.542745723824217
1099,126.9953,37.5787,서울특별시,종로구,창경궁,서울 종로구 창경궁로 185-0,관광지,역사관광,13,"혜화, 4호선",704.9678443003,10.56923304798051
1100,126.9802,37.5786,서울특별시,종로구,국립현대미술관/서울관,서울 종로구 삼청로 30-0,관광지,문화관광,15,"안국, 3호선",519.6293434208844,7.790544878873829
1101,126.9818,37.5739,서울특별시,종로구,조계사,서울 종로구 우정국로 55-0,관광지,역사관광,16,"종각, 1호선",426.67897029285604,6.396986061362159
1102,126.9769,37.576,서울특별시,종로구,광화문,서울 종로구 사직로 161-0,관광지,역사관광,17,"경복궁(정부서울청사), 3호선",298.86159590925587,4.480683596840418
1103,126.9704,37.5704,서울특별시,종로구,서울역사박물관,서울 종로구 새문안로 55-0,관광지,문화관광,20,"광화문(세종문화회관), 5호선",610.9682024179448,9.159943064736803
1104,126.9632,37.5947,서울특별시,종로구,서울미술관,서울 종로구 자하문로 231-0,관광지,문화관광,23,"무악재, 3호선",1787.2621120477768,26.79553391375977
1105,126.9918,37.5816,서울특별시,종로구,창덕궁,서울 종로구 율곡로 99-0,관광지,역사관광,24,"안국, 3호선",799.132362546272,11.980994940723718
1106,126.9912,37.571,서울특별시,종로구,CGV/피카디리1958,서울 종로구 돈화문로5가길 1-0,관광지,문화관광,25,"종로3가, 3호선",85.0570581162675,1.275218262612706
1107,126.9751,37.6122,서울특별시,종로구,가나아트센터,서울 종로구 평창30길 28-0,관광지,문화관광,26,"북한산보국문, 우이신설선",2927.0370548017213,43.88361401501831
1108,126.9792,37.5691,서울특별시,종로구,청계천,서울 종로구,관광지,문화관광,27,"광화문(세종문화회관), 5호선",323.4209353495657,4.84888958545076
1109,126.9834,37.5745,서울특별시,종로구,안녕인사동,서울 종로구 인사동길 49-0,관광지,쇼핑,28,"안국, 3호선",284.1070440839313,4.259475923297321
1110,126.9789,37.5816,서울특별시,종로구,국립민속박물관,서울 종로구 삼청로 37-0,관광지,문화관광,30,"경복궁(정부서울청사), 3호선",803.0221293471874,12.039312284065778
1111,127.0018,37.5817,서울특별시,종로구,대학로,서울 종로구,관광지,문화관광,31,"혜화, 4호선",70.69564726544061,1.0599047566033075
1112,126.9749,37.5766,서울특별시,종로구,국립고궁박물관,서울 종로구 효자로 12-0,관광지,문화관광,32,"경복궁(정부서울청사), 3호선",152.63129970731546,2.28832533294326
1113,126.97,37.5807,서울특별시,종로구,통인시장,서울 종로구 자하문로15길 18-0,관광지,쇼핑,33,"경복궁(정부서울청사), 3호선",630.5555426949103,9.453606337255026
1114,127.0028,37.5805,서울특별시,종로구,마로니에공원,서울 종로구 대학로 104-0,관광지,문화관광,34,"혜화, 4호선",220.5784501603163,3.307023240784352
1115,126.9778,37.5739,서울특별시,종로구,대한민국역사박물관,서울 종로구 세종대로 198-0,관광지,문화관광,35,"광화문(세종문화회관), 5호선",269.40858944004304,4.039109286957167
1116,126.9804,37.5807,서울특별시,종로구,국제갤러리,서울 종로구 삼청로 54-0,관광지,문화관광,36,"안국, 3호선",646.62205356085,9.694483561631934
1117,126.9731,37.5825,서울특별시,종로구,청와대사랑채,서울 종로구 효자로13길 45-0,관광지,문화관광,37,"경복궁(정부서울청사), 3호선",748.8046503366595,11.2264565267865
1118,126.9969,37.5818,서울특별시,종로구,국립어린이과학관,서울 종로구 창경궁로 215-0,관광지,문화관광,38,"혜화, 4호선",440.72992128824524,6.6076449968252655
1119,126.9769,37.5724,서울특별시,종로구,광화문광장,서울 종로구 세종대로 지하 172-0,관광지,문화관광,39,"광화문(세종문화회관), 5호선",100.001039137019,1.4992659540782458
1120,126.9624,37.5949,서울특별시,종로구,석파정,서울 종로구,관광지,역사관광,40,"무악재, 3호선",1760.618080337844,26.39607316848342
1121,126.9671,37.5921,서울특별시,종로구,윤동주문학관,서울 종로구 창의문로 119-0,관광지,문화관광,41,"무악재, 3호선",1840.4850121648037,27.59347844325043
1122,126.9998,37.5834,서울특별시,종로구,CGV/대학로,서울 종로구 대명길 28-0,관광지,문화관광,42,"혜화, 4호선",215.73360211130355,3.234386838250428
1123,126.9761,37.5696,서울특별시,종로구,동화면세점/본점,서울 종로구 세종대로 149-0,관광지,쇼핑,43,"광화문(세종문화회관), 5호선",233.62924245112924,3.5026872931203785
1124,126.9661,37.5941,서울특별시,종로구,환기미술관,서울 종로구 자하문로40길 63-0,관광지,문화관광,44,"무악재, 3호선",1914.4431957283564,28.70229678753158
1125,127.0179,37.5728,서울특별시,종로구,동묘시장,서울 종로구 종로58길 12-0,관광지,쇼핑,45,"동묘앞, 1호선",132.95539992153834,1.9933343316572465
1126,126.9834,37.5766,서울특별시,종로구,서울공예박물관,서울 종로구 율곡로3길 4-0,관광지,문화관광,48,"안국, 3호선",180.9842291853507,2.713406734413054
1127,127.0012,37.5717,서울특별시,종로구,두산아트센터,서울 종로구 종로33길 15-0,관광지,문화관광,49,"종로5가, 1호선",103.28019844792179,1.548428762337658
1128,126.9621,37.572,서울특별시,종로구,경찰박물관,서울 종로구 송월길 162-0,관광지,문화관광,50,"독립문, 3호선",478.77759019817125,7.178074815564786
1129,126.9883,37.5711,서울특별시,종로구,탑골공원,서울 종로구 종로 99-0,관광지,문화관광,51,"종로3가, 5호선",238.57087563223425,3.5767747471099587
1130,126.9792,37.5837,서울특별시,종로구,청와대/춘추문,서울 종로구 청와대로 1-0,관광지,기타관광,52,"안국, 3호선",973.0222046045819,14.588039049543957
1131,126.9729,37.5778,서울특별시,종로구,그라운드시소/서촌,서울 종로구 자하문로6길 18-8,관광지,문화관광,53,"경복궁(정부서울청사), 3호선",232.93988926925167,3.492352162957296
1132,127.0032,37.5818,서울특별시,종로구,대학로예술극장,서울 종로구 대학로10길 17-0,관광지,문화관광,54,"혜화, 4호선",133.73387421262584,2.0050056103841953
1133,126.979,37.584,서울특별시,종로구,청와대/춘추관,서울 종로구 청와대로 1-0,관광지,기타관광,56,"안국, 3호선",1010.4758590335867,15.149563103951825
