"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3010000","CDFI2260032015000014","20150624","","01","영업/정상","13","영업중","","","","","2198-1212","","100412","서울특별시 중구 광희동2가 17 ","서울특별시 중구 장충단로 226 (광희동2가)","04565","소테츠호텔즈 더 스프라지르 서울 동대문","2021-06-02 09:43:33","U","2021-06-04 02:40:00.0","","200614.724711748    ","451381.249500534    ","관광숙박업","","일반상업지역","0","","","4성","호텔","21","4","215","0","SOTETSU HOTELS THE SPLAISIR SEOUL DONGDAEMUN","Tourist Hotel","0","0","","0","0","","0","12562.85","","0","","","","","","","0","","","","12563","관광호텔업"
"3000000","CDFI2260031990000001","19900402","","01","영업/정상","13","영업중","","","","","02-379-0520","","","서울특별시 종로구 평창동 66-50","서울특별시 종로구 평창문화로 136 (평창동, 킴스관광호텔)","03010","동화킴스관광호텔","2022-09-20 11:28:26","U","2021-12-08 22:02:00.0","","197733.39181877","456346.84737021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2260032011000001","20111011","","01","영업/정상","13","영업중","","","","","6016-0001","","","서울특별시 마포구 상암동 1587","서울특별시 마포구 월드컵북로58길 15 (상암동, 스탠포드호텔코리아)","03922","스탠포드호텔코리아(주) 스탠포드호텔서울","2022-06-23 16:54:58","U","2021-12-05 22:05:00.0","","189919.550051873","453342.222208599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032019000004","20191206","","01","영업/정상","13","영업중","","","","","02-6959-1045","","","서울특별시 영등포구 영등포동1가 106","서울특별시 영등포구 신길로 293 (영등포동1가)","07306","토요코인 서울영등포","2022-06-29 10:30:26","U","2021-12-07 00:01:00.0","","192146.822955396","446159.381031744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032022000001","20220120","","01","영업/정상","13","영업중","","","","","02-6260-2000","","","서울특별시 중구 남대문로2가 9-1","서울특별시 중구 남대문로 84 (남대문로2가)","04534","스탠포드호텔 명동","2022-06-28 14:27:21","U","2021-12-05 21:00:00.0","","198401.701305913","451374.312212737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFI2260032021000001","20210916","","01","영업/정상","13","영업중","","","","","02-456-3271","","","서울특별시 광진구 광장동 327-1","서울특별시 광진구 아차산로76가길 12 (광장동)","04969","나무호텔","2022-10-11 17:00:14","U","2021-10-30 23:03:00.0","","209407.745384399","449459.252995276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032017000006","2017-04-21","","01","영업/정상","13","영업중","","","","","02  752 6363","","","서울특별시 중구 남산동2가 33","서울특별시 중구 퇴계로18길 37 (남산동2가)","04631","오요 5 롯지B (OYO 5 Lodge B)","2023-02-24 22:15:41","U","2022-12-01 22:06:00.0","","198607.670947146","450770.829936259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032022000003","20221122","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동1가 186-74 퍼스티어 호스텔","서울특별시 영등포구 영등포로27길 17, 퍼스티어 호스텔 (당산동1가)","07265","SD Firstier","2022-12-12 16:55:32","U","2021-11-01 23:04:00.0","","191019.994049092","446713.408294767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI2260032022000001","20220713","","01","영업/정상","13","영업중","","","","","02-498-5800","","","서울특별시 관악구 남현동 1061-2 3~7층","서울특별시 관악구 남현1길 66, 3~7층 (남현동)","08807","더리프 사당점","2022-11-03 14:36:33","U","2021-11-01 00:05:00.0","","198260.085928707","441503.878702568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032018000003","2018-05-03","","01","영업/정상","13","영업중","","","","","02  37897115","","","서울특별시 중구 남산동2가 27-12","서울특별시 중구 퇴계로20길 32-10 (남산동2가)","04630","호텔룩홈","2023-02-16 18:08:28","U","2022-12-01 23:08:00.0","","198676.510359648","450673.848023552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032017000007","2017-04-24","","01","영업/정상","13","영업중","","","","","02  778 7800","","","서울특별시 중구 남산동2가 33-3","서울특별시 중구 퇴계로18길 41 (남산동2가)","04631","오요5 롯지A(OYO 5 Lodge A)","2023-02-27 19:55:55","U","2022-12-03 00:01:00.0","","198602.1192505","450758.364666589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032015000001","20150112","","03","폐업","03","폐업","20220422","","","","2020-4040","","100846","서울특별시 중구 을지로3가 95-7","서울특별시 중구 충무로9길 20 (을지로3가)","04543","스타즈호텔 명동1호점","2022-04-22 12:17:23","U","2021-12-03 22:04:00.0","","199172.465802722","451638.530759379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260031987000002","1987-08-11","","01","영업/정상","13","영업중","","","","","02-771-1000","","","서울특별시 중구 소공동 1","서울특별시 중구 을지로 30 (소공동, 롯데호텔)","04533","호텔롯데","2023-02-22 09:36:05","U","2022-12-01 22:05:00.0","","198259.65357739","451392.198218657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032013000001","20130219","","01","영업/정상","13","영업중","","","","","777-7900","","100861","서울특별시 중구 충무로2가 62-2 ","서울특별시 중구 명동8가길 38 (충무로2가)","04537","더 그랜드호텔 명동","2021-04-26 11:41:51","U","2021-04-28 02:40:00.0","","198797.29864019     ","451041.893325607    ","관광숙박업","","중심상업지역","0","","","3성","호텔","7","2","50","0","","","0","0","","0","0","","0","2215","","0","","","","","","","100000000","","","","2215","관광호텔업"
"3230000","CDFI2260032004000001","20040101","","01","영업/정상","13","영업중","","","","","02-422-1001","","","서울특별시 송파구 석촌동 158","서울특별시 송파구 석촌호수로 216 (석촌동, 호텔 레이크)","05610","레이크호텔","2022-07-11 14:34:31","U","2021-12-06 23:03:00.0","","208851.639893799","444965.4232772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFI2260032022000001","20220714","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이태원동 99-16 소망빌딩","서울특별시 용산구 보광로 103-2 (이태원동)","04391","H호스텔","2022-07-14 17:11:48","I","2021-12-06 23:06:00.0","","199451.81421534","447757.249356311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260031987000005","19870708","","01","영업/정상","13","영업중","","","","","2250-8000","","100857","서울특별시 중구 장충동2가 산 5-5","서울특별시 중구 장충단로 60 (장충동2가)","","반얀트리 클럽 앤 스파 서울","2022-07-28 16:45:44","U","2021-12-06 21:00:00.0","","200193.232424569","449809.744684888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032014000005","20141010","","01","영업/정상","13","영업중","","","","","2269-2550","","100310","서울특별시 중구 오장동 181-4 ","서울특별시 중구 동호로 346 (오장동)","04561","베이튼호텔","2021-04-26 11:46:59","U","2021-04-28 02:40:00.0","","200171.935816725    ","451444.246421136    ","관광숙박업","","일반상업지역","20","기타","","3성","숙박시설","20","3","161","5770","BAITON HOTEL","Tourist Hotel","0","0","","0","0","","0","5769.68","","0","","","","","","","0","","","","5770","관광호텔업"
"3010000","CDFI2260031969000001","19690328","","01","영업/정상","13","영업중","","","","","753-3131","","100191","서울특별시 중구 을지로1가 188-3 ","서울특별시 중구 을지로 16 (을지로1가)","","프레지던트호텔","2021-10-13 19:27:21","U","2021-10-15 02:40:00.0","","198113.370663648    ","451483.299976911    ","관광숙박업","관광사업","","0","","","4성(기간만료-미신청)","","0","0","303","0","PRESIDENT HOTEL","Tourist Hotel","0","0","","0","0","","0","37527","","0","","","","","","","0","","","","37527","관광호텔업"
"3220000","CDFI2260032014000001","20141002","","01","영업/정상","13","영업중","","","","","02-2054-9185","","135915","서울특별시 강남구 역삼동 675-3","서울특별시 강남구 언주로 517 (역삼동)","06139","호텔 신라스테이 역삼(Hotel Shilla Stay Yeoksam)","2022-04-08 18:08:04","U","2021-12-03 23:02:00.0","","203578.799034139","444715.394917107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032022000002","20220818","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동4가 104-17 오베르","서울특별시 영등포구 영신로30길 14-1, 오베르 (영등포동4가)","07301","오베르","2022-12-12 16:54:49","U","2021-11-01 23:04:00.0","","191332.505449152","446266.920603505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI2260032012000002","20120322","","01","영업/정상","13","영업중","","","","","02) 2050-6000","","135910","서울특별시 강남구 역삼동 642","서울특별시 강남구 테헤란로25길 10 (역삼동)","06132","AC 호텔 바이 메리어트 서울 강남","2022-04-04 10:46:31","U","2021-12-04 00:07:00.0","","203065.439088667","444338.739765925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260031969000002","19690415","","01","영업/정상","13","영업중","","","","","752-7111","","100042","서울특별시 중구 남산동2가 1-1 ","서울특별시 중구 퇴계로 130 (남산동2가)","","서울프린스호텔","2021-10-13 19:28:02","U","2021-10-15 02:40:00.0","","198717.824491651    ","450932.964839778    ","관광숙박업","관광사업","","0","","","3성(홈페이지 접수 대상)","","0","0","100","0","","","0","0","","0","0","","0","4297","","0","","","","","","","0","","","","4297","관광호텔업"
"3130000","CDFI2260032022000001","2022-10-12","","01","영업/정상","13","영업중","","","","","02-6410-1000","","","서울특별시 마포구 마포동 450 나루","서울특별시 마포구 마포대로 8 (마포동)","04176","호텔 나루","2023-03-30 15:17:35","U","2022-12-04 00:01:00.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032008000002","20081022","","01","영업/정상","13","영업중","","","","","2220-8210","","100130","서울특별시 중구 순화동 214-0 외 1필지","서울특별시 중구 통일로 78 (순화동,외 1필지)","","디에스디엘(주) 프레이저 플레이스 센트럴 서울","2022-04-13 09:59:20","U","2021-12-03 23:05:00.0","","197268.885433824","451148.620978965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI2260032004000001","20040513","","01","영업/정상","13","영업중","","","","","511-4306","","","서울특별시 강남구 논현동 18-2","서울특별시 강남구 강남대로 588 (논현동, 렉스관광호텔)","06043","렉스 관광 호텔","2022-11-21 10:40:04","U","2021-10-31 22:03:00.0","","201746.195","445794.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230000","CDFI2260031986000001","1986-10-01","","01","영업/정상","13","영업중","","","","","02-419-7000","","138-220","서울특별시 송파구 잠실동 40-1","서울특별시 송파구 올림픽로 240 (잠실동)","05554","호텔롯데 롯데호텔월드","2023-02-20 09:02:37","U","2022-12-01 22:02:00.0","","208589.363343145","445455.90405262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
